Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variations	Artists	Expansion Slot	Flavor Text	Image URL	Image Rotation Degrees	TCGPlayer ID	Image Hash Art	Image Hash Full																																				
rjkqTn6BzwGNk6wPPj76m	6bkFRTMhgjKWfftkpqtD6	Throttle	2	ARC024	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Kevin Sidharta		"""Why, my steam-propelled hammer could increase mining efficiency by up to 38%!"" - Elias Edgecombe"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC024-RF.webp		225607	1823003948883283239	1246024396311850963																																				
Pm9bMGgR7mhGJjfh7LmCg	PMqDKT6PGBHdmFKzcnCFB	Throttle	3	ARC025	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Kevin Sidharta		"""Why, my steam-propelled hammer could increase mining efficiency by up to 38%!"" - Elias Edgecombe"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC025.webp		225609	1823003948883283239	1255031595566591891																																				
fh9JGFGQgqGjmbJtW6T8C	PMqDKT6PGBHdmFKzcnCFB	Throttle	3	ARC025	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Kevin Sidharta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC025-RF.webp		225609	1823003948883283239	1184099901439699859																																				
JBbqfzbtjCdcfBPg6Nhb7	PMqDKT6PGBHdmFKzcnCFB	Throttle	3	ARC025	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Kevin Sidharta		"""Why, my steam-propelled hammer could increase mining efficiency by up to 38%!"" - Elias Edgecombe"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC025.webp		225609	1823003948883283239	1246024396311850963																																				
DnnmKFDfJLhBBfjCmpGRk	PMqDKT6PGBHdmFKzcnCFB	Throttle	3	ARC025	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Kevin Sidharta		"""Why, my steam-propelled hammer could increase mining efficiency by up to 38%!"" - Elias Edgecombe"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC025-RF.webp		225609	1823003948883283239	1246024396311850963																																				
kdbJRcHjdMhmNbWwrhzWL	FgPpQpjMRLqL88FKhFPq6	Zero to Sixty	1	ARC026	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC026.webp		225613	1773403584182593811	1241521136928901754																																				
6RFRFf7QcGqDNMzJJjKPJ	FgPpQpjMRLqL88FKhFPq6	Zero to Sixty	1	ARC026	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC026-RF.webp		225613	1773403584182593811	1170589305358343802																																				
dfGHHDGTkHB68Hcmtffwp	FgPpQpjMRLqL88FKhFPq6	Zero to Sixty	1	ARC026	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC026.webp		225613	1773403579887630611	1241521136928901754																																				
CwNppCJmQGR6cMd7WD8mq	FgPpQpjMRLqL88FKhFPq6	Zero to Sixty	1	ARC026	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC026-RF.webp		225613	1773403579887630611	1241521136928901754																																				
zP7QPTdFNcfh6MWBJzLQh	BrHCD9dtfmWcwwRGg7PMj	Zero to Sixty	2	ARC027	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC027.webp		225614	1773403584182593811	1241520999489949306																																				
f7tmT7drHkHTqwHRDHnCw	BrHCD9dtfmWcwwRGg7PMj	Zero to Sixty	2	ARC027	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC027-RF.webp		225614	1773403579887630611	1170589305358343802																																				
RDMmRHq8jMLnN6rCdFkd6	BrHCD9dtfmWcwwRGg7PMj	Zero to Sixty	2	ARC027	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC027.webp		225614	1773403579887630611	1241520999489949306																																				
mwq8qnqdJfrcNMffHF8nG	BrHCD9dtfmWcwwRGg7PMj	Zero to Sixty	2	ARC027	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC027-RF.webp		225614	1773403579887630611	1241520999489949306																																				
jhzmjgkf6Q9zNrqjQPRkM	wKJrpKpFH8hPhtRrgqKCn	Zero to Sixty	3	ARC028	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC028.webp		225615	1773403584182593811	1241520999489949306																																				
pqGkLqQgGNQdqpNMnKLCF	wKJrpKpFH8hPhtRrgqKCn	Zero to Sixty	3	ARC028	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC028-RF.webp		225615	1773403579887630611	1170589305358343802																																				
RwrJQ8zRQkW8HN7rFrbfq	wKJrpKpFH8hPhtRrgqKCn	Zero to Sixty	3	ARC028	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC028.webp		225615	1773403579887630611	1241520999489949306																																				
6nbPM7GJHgJ86F7rdpWNq	wKJrpKpFH8hPhtRrgqKCn	Zero to Sixty	3	ARC028	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC028-RF.webp		225615	1773403579887630611	1241520999489949306																																				
z8zzMNJmtcCnJ8NTDQrmk	H9hHm8NHT7B6LMrLJ8wbW	Zipper Hit	1	ARC029	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC029.webp		225618	1505458406158831494	1529746977859915118																																				
zBBBFfTdmMKCDtQ67rHmw	H9hHm8NHT7B6LMrLJ8wbW	Zipper Hit	1	ARC029	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC029-RF.webp		225618	1505458406158831494	1530872876693015918																																				
tzjpz6bWHfpntqLhJgc9h	H9hHm8NHT7B6LMrLJ8wbW	Zipper Hit	1	ARC029	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC029.webp		225618	1505458406158831494	1529746977859915118																																				
JQQLnMhWngjKkhCDqhWqt	H9hHm8NHT7B6LMrLJ8wbW	Zipper Hit	1	ARC029	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC029-RF.webp		225618	1505458406158831494	1529746977859915118																																				
gJ9qPwqKddLTBHLLFWbpn	nLGBDgFP78ChRnBtmPbHD	Zipper Hit	2	ARC030	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC030.webp		225619	1505458406158831494	1529751375906426190																																				
t86nhfRCbqqtz7gzht6KN	nLGBDgFP78ChRnBtmPbHD	Zipper Hit	2	ARC030	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC030-RF.webp		225619	1505458406158831494	1530872876693015918																																				
tkhwGbn7DGfwFJQbLGnQR	nLGBDgFP78ChRnBtmPbHD	Zipper Hit	2	ARC030	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC030.webp		225619	1505458406158831494	1529746977859915118																																				
GBQmWpn8PkNRJLHpz7mhc	nLGBDgFP78ChRnBtmPbHD	Zipper Hit	2	ARC030	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC030-RF.webp		225619	1505458406158831494	1529746977859915118																																				
G8tWHn7QGmPWfbH7dm6gR	n6kmDfMCtWLDjQ7jgKW6z	Zipper Hit	3	ARC031	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC031.webp		225621	1505458406158831494	1529746977859915118																																				
FzkCnNgCD8BQj8wpDmCBg	n6kmDfMCtWLDjQ7jgKW6z	Zipper Hit	3	ARC031	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC031-RF.webp		225621	1505458406158831494	1530872876693015918																																				
rbjR87dQjbNqRNnh7GtPK	n6kmDfMCtWLDjQ7jgKW6z	Zipper Hit	3	ARC031	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC031.webp		225621	1505458406158831494	1529746977859915118																																				
C8DPgHLmN7hT9tbWpBPgj	n6kmDfMCtWLDjQ7jgKW6z	Zipper Hit	3	ARC031	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Sergey Gurskiy		"""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC031-RF.webp		225621	1505458406158831494	1529746977859915118																																				
FnkwqFpfBqPQNmtq6g67k	RBmR6mwf6mzwwg7nwtGzK	Locked and Loaded	1	ARC032	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC032.webp		225625	4364048972472184859	1475722267656014366																																				
WCCrc6jq9NbNnPqKPLWbL	RBmR6mwf6mzwwg7nwtGzK	Locked and Loaded	1	ARC032	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC032-RF.webp		225625	4364048938179555355	1475722267656014366																																				
PHzQ8mNf8zDjwpLnqnKFG	RBmR6mwf6mzwwg7nwtGzK	Locked and Loaded	1	ARC032	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC032.webp		225625	4364048938179555355	1475724466679007774																																				
QCKWMJjz9p9kRTgCNKFzP	RBmR6mwf6mzwwg7nwtGzK	Locked and Loaded	1	ARC032	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC032-RF.webp		225625	4364048938179555355	1475724466679007774																																				
cdrqWhNJN8NT9BtRKMbkT	fftHpLKh8HbCDnTzgHbjF	Locked and Loaded	2	ARC033	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC033.webp		225626	4364048938179555355	1475722267656014366																																				
jFWLDwnqL8hBHrFtLnKJc	fftHpLKh8HbCDnTzgHbjF	Locked and Loaded	2	ARC033	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC033-RF.webp		225626	4364048938179555355	1475722267656014366																																				
gqR69FM7RBjzgFfk8BjTP	fftHpLKh8HbCDnTzgHbjF	Locked and Loaded	2	ARC033	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC033.webp		225626	4364048938179555355	1475724466679007774																																				
HdwCwKNf6MgGWQf9w8wJz	fftHpLKh8HbCDnTzgHbjF	Locked and Loaded	2	ARC033	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC033-RF.webp		225626	4364048938179555355	1475724466679007774																																				
mJ8f6zmTJrBcfz6CPTFjw	nTqfpprmJbKkPMdNbdhRg	Locked and Loaded	3	ARC034	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC034.webp		225627	4364048938179555355	1475722267656014366																																				
QPRgPqR9LCkKNtgKH9FFn	nTqfpprmJbKkPMdNbdhRg	Locked and Loaded	3	ARC034	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC034-RF.webp		225627	4364048938179555355	1475722267656014366																																				
cwCJkHGWN6nRdNkk6NwGB	nTqfpprmJbKkPMdNbdhRg	Locked and Loaded	3	ARC034	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC034.webp		225627	4364048938179555355	1475724466679007774																																				
9LQnfjzdWL9RcNh97JQDz	nTqfpprmJbKkPMdNbdhRg	Locked and Loaded	3	ARC034	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Leony Tobing			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC034-RF.webp		225627	4364048938179555355	1475724466679007774																																				
FnpbKrLkrGCzNd9zL6DCn	HGhtMHhF6dqdNccmNK7w8	Dissipation Shield	2	ARC035	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC035.webp		225628	2169856453521916813	1448588717073514125																																				
dmtTH8pJr6NRGCkkp7Rqp	HGhtMHhF6dqdNccmNK7w8	Dissipation Shield	2	ARC035	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC035-RF.webp		225628	2169856453521916813	1448588717073514125																																				
dpWhnkKRQmBfrrcgGdcTz	HGhtMHhF6dqdNccmNK7w8	Dissipation Shield	2	ARC035	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC035.webp		225628	2169856453521916813	1448588717073514125																																				
rqnQ7kfPRtQ9hMFB9cCNT	HGhtMHhF6dqdNccmNK7w8	Dissipation Shield	2	ARC035	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC035-RF.webp		225628	2169856453521916813	1448588717073514125																																				
FQKpGJGQjwHCFJnFFqhPW	kRRdnfWFfdCmmKTnjmzNk	Hyper Driver	1	ARC036	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC036.webp		225629	1190492740895217211	1251548116303621689																																				
7DB8PHKBk7n8frjdt8CwN	kRRdnfWFfdCmmKTnjmzNk	Hyper Driver	1	ARC036	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC036-RF.webp		225629	1190492740895217211	1251548116303621689																																				
6wwnFzmbdnkKmHMwqGCCJ	kRRdnfWFfdCmmKTnjmzNk	Hyper Driver	1	ARC036	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC036.webp		225629	1190492740895217211	1251548116303621689																																				
Tjz6rNgnMcCCngCcnhbLQ	kRRdnfWFfdCmmKTnjmzNk	Hyper Driver	1	ARC036	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Alexander Mokhov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC036-RF.webp		225629	1190492740895217211	1251548116303621689																																				
mMqTmPPKhRNWdwpbnNfpT	6Wcpcb7DQ8GMGMTwjdQTR	Optekal Monocle	3	ARC037	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC037.webp		225630	3216980938013110861	1458836199938484421																																				
jkDgkzrk7HfHjbNzGRktz	6Wcpcb7DQ8GMGMTwjdQTR	Optekal Monocle	3	ARC037	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	R	AT	Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC037-RF.webp		225630	3216980938013110861	1458765831211083973																																				
WmKKNMfQCRrNRprrpKqkn	6Wcpcb7DQ8GMGMTwjdQTR	Optekal Monocle	3	ARC037	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC037.webp		225630	3216980938013110861	1458836199938484421																																				
gTRJbqLdNgdT77kWjf9dR	6Wcpcb7DQ8GMGMTwjdQTR	Optekal Monocle	3	ARC037	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Sergey Gurskiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC037-RF.webp		225630	3216980938013110861	1458836199938484421																																				
hzMhpBcdGkN7k7kJcqK9D	PTFnJCdhWD9cFgMMNPqQj	Azalea, Ace in the Hole		ARC038	fJhkbkJH6WPtr8ztNTcp9	ARC	F	T	S		Max Kostin			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC038.webp		225528	5083432805746260934	4935542295660607190																																				
mT9GftqkrJgKTnffG7WzT	PTFnJCdhWD9cFgMMNPqQj	Azalea, Ace in the Hole		ARC038	CwPrBwgWTjRL9kPchD6G7	ARC	U	T	S		Max Kostin			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC038.webp		225528	5083432805746260934	4935542295660607190																																				
MdGhh8KCtJwpwhGHdTHfR	Fc8mPQBjrNq6Fg9LW9RLc	Azalea		ARC039	fJhkbkJH6WPtr8ztNTcp9	ARC	F	T	S		Max Kostin			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC039.webp		225542	4005479027596245067	1521867855744023931																																				
HGdFkn9r8w7HWjMDwnNdW	Fc8mPQBjrNq6Fg9LW9RLc	Azalea		ARC039	CwPrBwgWTjRL9kPchD6G7	ARC	U	T	S		Max Kostin			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC039.webp		225542	4005479027596245067	1521867855744023931																																				
LkQ6G69thbCGftgdBLkJm	Nnmtz6GrR6MWMcptb6wD7	Death Dealer		ARC040	fJhkbkJH6WPtr8ztNTcp9	ARC	F	T	S		Max Kostin			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC040.webp		225689	5807175228260442854	4629618938903268807																																				
WJL6WRTMqTnCdJfHqrhDR	Nnmtz6GrR6MWMcptb6wD7	Death Dealer		ARC040	CwPrBwgWTjRL9kPchD6G7	ARC	U	T	S		Max Kostin			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC040.webp		225689	5807175236850377446	4629619003327778247																																				
C99FLBtB9wnQQ8RpTMLWj	pLT6mqkb86GG9jHh8kFRp	Skullbone Crosswrap		ARC041	fJhkbkJH6WPtr8ztNTcp9	ARC	F	L	C		Regina Krivolapova			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC041-CF.webp		225631	3588013850666290238	1255314094002621263																																				
gJrLz8RckfMtdctHzDF9p	pLT6mqkb86GG9jHh8kFRp	Skullbone Crosswrap		ARC041	CwPrBwgWTjRL9kPchD6G7	ARC	U	L	R		Regina Krivolapova			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC041-RF.webp		225631	3588013850666290742	1255314094002620767																																				
gLHJpqQtqQNCGF7Fw6zjf	FLfrm7mBczWhFLBTKmBgJ	Bull's Eye Bracers		ARC042	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	S		Wirawan Pranoto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC042.webp		225632	6022320025257426278	4629583410933812187																																				
7NLcCJhzMcBFrhbjTnFzF	FLfrm7mBczWhFLBTKmBgJ	Bull's Eye Bracers		ARC042	fJhkbkJH6WPtr8ztNTcp9	ARC	F	C	C		Wirawan Pranoto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC042-CF.webp		225632	6022320025257426278	4629583410933812187																																				
MzhPpDTM7JKznwMCtc9b8	FLfrm7mBczWhFLBTKmBgJ	Bull's Eye Bracers		ARC042	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	S		Wirawan Pranoto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC042.webp		225632	8328163034471120226	4629583410933812187																																				
b8dGWD8WRDKBpchdjJQBh	FLfrm7mBczWhFLBTKmBgJ	Bull's Eye Bracers		ARC042	CwPrBwgWTjRL9kPchD6G7	ARC	U	C	R		Wirawan Pranoto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-ARC042-RF.webp		225632	8328163034471120226	4629583410933812187																																				
